"cod_ibge";"ano";"nivel_escolar";"rede";"matriculas"
3520509;2019;"Creche";"Estadual";0
3520509;2019;"Creche";"Municipal";6571
3520509;2019;"Creche";"Particular";1509
3520608;2019;"Creche";"Estadual";0
3520608;2019;"Creche";"Municipal";107
3520608;2019;"Creche";"Particular";0
3520707;2019;"Creche";"Estadual";0
3520707;2019;"Creche";"Municipal";80
3520707;2019;"Creche";"Particular";0
3520806;2019;"Creche";"Estadual";0
3520806;2019;"Creche";"Municipal";53
3520806;2019;"Creche";"Particular";0
3520905;2019;"Creche";"Estadual";0
3520905;2019;"Creche";"Municipal";245
3520905;2019;"Creche";"Particular";19
3521002;2019;"Creche";"Estadual";0
3521002;2019;"Creche";"Municipal";602
3521002;2019;"Creche";"Particular";9
3521101;2019;"Creche";"Estadual";0
3521101;2019;"Creche";"Municipal";172
3521101;2019;"Creche";"Particular";0
3521150;2019;"Creche";"Estadual";0
3521150;2019;"Creche";"Municipal";135
3521150;2019;"Creche";"Particular";0
3521200;2019;"Creche";"Estadual";0
3521200;2019;"Creche";"Municipal";47
3521200;2019;"Creche";"Particular";0
3521309;2019;"Creche";"Estadual";0
3521309;2019;"Creche";"Municipal";253
3521309;2019;"Creche";"Particular";158
3521408;2019;"Creche";"Estadual";0
3521408;2019;"Creche";"Municipal";212
3521408;2019;"Creche";"Particular";453
3521507;2019;"Creche";"Estadual";0
3521507;2019;"Creche";"Municipal";138
3521507;2019;"Creche";"Particular";0
3521606;2019;"Creche";"Estadual";0
3521606;2019;"Creche";"Municipal";100
3521606;2019;"Creche";"Particular";0
3521705;2019;"Creche";"Estadual";0
3521705;2019;"Creche";"Municipal";365
3521705;2019;"Creche";"Particular";16
3521804;2019;"Creche";"Estadual";0
3521804;2019;"Creche";"Municipal";345
3521804;2019;"Creche";"Particular";59
3521903;2019;"Creche";"Estadual";0
3521903;2019;"Creche";"Municipal";298
3521903;2019;"Creche";"Particular";22
3522000;2019;"Creche";"Estadual";0
3522000;2019;"Creche";"Municipal";92
3522000;2019;"Creche";"Particular";0
3522109;2019;"Creche";"Estadual";0
3522109;2019;"Creche";"Municipal";2367
3522109;2019;"Creche";"Particular";475
3522158;2019;"Creche";"Estadual";0
3522158;2019;"Creche";"Municipal";57
3522158;2019;"Creche";"Particular";0
3522208;2019;"Creche";"Estadual";0
3522208;2019;"Creche";"Municipal";2074
3522208;2019;"Creche";"Particular";1197
3522307;2019;"Creche";"Estadual";0
3522307;2019;"Creche";"Municipal";3501
3522307;2019;"Creche";"Particular";349
3522406;2019;"Creche";"Estadual";0
3522406;2019;"Creche";"Municipal";2361
3522406;2019;"Creche";"Particular";365
3522505;2019;"Creche";"Estadual";0
3522505;2019;"Creche";"Municipal";3155
3522505;2019;"Creche";"Particular";19
3522604;2019;"Creche";"Estadual";0
3522604;2019;"Creche";"Municipal";1143
3522604;2019;"Creche";"Particular";497
3522653;2019;"Creche";"Estadual";0
3522653;2019;"Creche";"Municipal";75
3522653;2019;"Creche";"Particular";0
3522703;2019;"Creche";"Estadual";0
3522703;2019;"Creche";"Municipal";745
3522703;2019;"Creche";"Particular";111
3522802;2019;"Creche";"Estadual";0
3522802;2019;"Creche";"Municipal";278
3522802;2019;"Creche";"Particular";19
3522901;2019;"Creche";"Estadual";0
3522901;2019;"Creche";"Municipal";255
3522901;2019;"Creche";"Particular";132
3523008;2019;"Creche";"Estadual";0
3523008;2019;"Creche";"Municipal";98
3523008;2019;"Creche";"Particular";0
3523107;2019;"Creche";"Estadual";0
3523107;2019;"Creche";"Municipal";2405
3523107;2019;"Creche";"Particular";3354
3523206;2019;"Creche";"Estadual";0
3523206;2019;"Creche";"Municipal";885
3523206;2019;"Creche";"Particular";4
3523305;2019;"Creche";"Estadual";0
3523305;2019;"Creche";"Municipal";234
3523305;2019;"Creche";"Particular";0
3523404;2019;"Creche";"Estadual";0
3523404;2019;"Creche";"Municipal";2805
3523404;2019;"Creche";"Particular";400
3523503;2019;"Creche";"Estadual";0
3523503;2019;"Creche";"Municipal";333
3523503;2019;"Creche";"Particular";28
3523602;2019;"Creche";"Estadual";0
3523602;2019;"Creche";"Municipal";279
3523602;2019;"Creche";"Particular";0
3523701;2019;"Creche";"Estadual";0
3523701;2019;"Creche";"Municipal";127
3523701;2019;"Creche";"Particular";0
3523800;2019;"Creche";"Estadual";0
3523800;2019;"Creche";"Municipal";78
3523800;2019;"Creche";"Particular";17
3523909;2019;"Creche";"Estadual";0
3523909;2019;"Creche";"Municipal";2599
3523909;2019;"Creche";"Particular";1106
3524006;2019;"Creche";"Estadual";0
3524006;2019;"Creche";"Municipal";1212
3524006;2019;"Creche";"Particular";94
3524105;2019;"Creche";"Estadual";0
3524105;2019;"Creche";"Municipal";711
3524105;2019;"Creche";"Particular";261
3524204;2019;"Creche";"Estadual";0
3524204;2019;"Creche";"Municipal";178
3524204;2019;"Creche";"Particular";0
3524303;2019;"Creche";"Estadual";0
3524303;2019;"Creche";"Municipal";1270
3524303;2019;"Creche";"Particular";329
3524402;2019;"Creche";"Estadual";0
3524402;2019;"Creche";"Municipal";2648
3524402;2019;"Creche";"Particular";2790
3524501;2019;"Creche";"Estadual";0
3524501;2019;"Creche";"Municipal";0
3524501;2019;"Creche";"Particular";198
3524600;2019;"Creche";"Estadual";0
3524600;2019;"Creche";"Municipal";175
3524600;2019;"Creche";"Particular";74
3524709;2019;"Creche";"Estadual";0
3524709;2019;"Creche";"Municipal";1447
3524709;2019;"Creche";"Particular";115
3524808;2019;"Creche";"Estadual";0
3524808;2019;"Creche";"Municipal";1012
3524808;2019;"Creche";"Particular";219
3524907;2019;"Creche";"Estadual";0
3524907;2019;"Creche";"Municipal";162
3524907;2019;"Creche";"Particular";0
3525003;2019;"Creche";"Estadual";0
3525003;2019;"Creche";"Municipal";2106
3525003;2019;"Creche";"Particular";931
3525102;2019;"Creche";"Estadual";0
3525102;2019;"Creche";"Municipal";1011
3525102;2019;"Creche";"Particular";124
3525201;2019;"Creche";"Estadual";0
3525201;2019;"Creche";"Municipal";715
3525201;2019;"Creche";"Particular";35
3525300;2019;"Creche";"Estadual";0
3525300;2019;"Creche";"Municipal";1260
3525300;2019;"Creche";"Particular";1254
3525409;2019;"Creche";"Estadual";0
3525409;2019;"Creche";"Municipal";93
3525409;2019;"Creche";"Particular";0
3525508;2019;"Creche";"Estadual";0
3525508;2019;"Creche";"Municipal";261
3525508;2019;"Creche";"Particular";13
3525607;2019;"Creche";"Estadual";0
3525607;2019;"Creche";"Municipal";135
3525607;2019;"Creche";"Particular";0
3525706;2019;"Creche";"Estadual";0
3525706;2019;"Creche";"Municipal";591
3525706;2019;"Creche";"Particular";129
3525805;2019;"Creche";"Estadual";0
3525805;2019;"Creche";"Municipal";112
3525805;2019;"Creche";"Particular";0
3525854;2019;"Creche";"Estadual";0
3525854;2019;"Creche";"Municipal";87
3525854;2019;"Creche";"Particular";0
3525904;2019;"Creche";"Estadual";0
3525904;2019;"Creche";"Municipal";4000
3525904;2019;"Creche";"Particular";5892
3526001;2019;"Creche";"Estadual";0
3526001;2019;"Creche";"Municipal";552
3526001;2019;"Creche";"Particular";8
3526100;2019;"Creche";"Estadual";0
3526100;2019;"Creche";"Municipal";237
3526100;2019;"Creche";"Particular";14
3526209;2019;"Creche";"Estadual";0
3526209;2019;"Creche";"Municipal";247
3526209;2019;"Creche";"Particular";267
3526308;2019;"Creche";"Estadual";0
3526308;2019;"Creche";"Municipal";59
3526308;2019;"Creche";"Particular";0
3526407;2019;"Creche";"Estadual";0
3526407;2019;"Creche";"Municipal";525
3526407;2019;"Creche";"Particular";235
3526506;2019;"Creche";"Estadual";0
3526506;2019;"Creche";"Municipal";60
3526506;2019;"Creche";"Particular";0
3526605;2019;"Creche";"Estadual";0
3526605;2019;"Creche";"Municipal";0
3526605;2019;"Creche";"Particular";0
3526704;2019;"Creche";"Estadual";0
3526704;2019;"Creche";"Municipal";2526
3526704;2019;"Creche";"Particular";192
3526803;2019;"Creche";"Estadual";0
3526803;2019;"Creche";"Municipal";1559
3526803;2019;"Creche";"Particular";236
3526902;2019;"Creche";"Estadual";0
3526902;2019;"Creche";"Municipal";4512
3526902;2019;"Creche";"Particular";2634
3527009;2019;"Creche";"Estadual";0
3527009;2019;"Creche";"Municipal";146
3527009;2019;"Creche";"Particular";0
3527108;2019;"Creche";"Estadual";0
3527108;2019;"Creche";"Municipal";888
3527108;2019;"Creche";"Particular";1061
3527207;2019;"Creche";"Estadual";0
3527207;2019;"Creche";"Municipal";970
3527207;2019;"Creche";"Particular";499
3527256;2019;"Creche";"Estadual";0
3527256;2019;"Creche";"Municipal";73
3527256;2019;"Creche";"Particular";0
3527306;2019;"Creche";"Estadual";0
3527306;2019;"Creche";"Municipal";1251
3527306;2019;"Creche";"Particular";141
3527405;2019;"Creche";"Estadual";0
3527405;2019;"Creche";"Municipal";300
3527405;2019;"Creche";"Particular";66
3527504;2019;"Creche";"Estadual";0
3527504;2019;"Creche";"Municipal";21
3527504;2019;"Creche";"Particular";35
3527603;2019;"Creche";"Estadual";0
3527603;2019;"Creche";"Municipal";298
3527603;2019;"Creche";"Particular";48
3527702;2019;"Creche";"Estadual";0
3527702;2019;"Creche";"Municipal";152
3527702;2019;"Creche";"Particular";0
3527801;2019;"Creche";"Estadual";0
3527801;2019;"Creche";"Municipal";140
3527801;2019;"Creche";"Particular";0
3527900;2019;"Creche";"Estadual";0
3527900;2019;"Creche";"Municipal";57
3527900;2019;"Creche";"Particular";0
3528007;2019;"Creche";"Estadual";0
3528007;2019;"Creche";"Municipal";189
3528007;2019;"Creche";"Particular";313
3528106;2019;"Creche";"Estadual";0
3528106;2019;"Creche";"Municipal";113
3528106;2019;"Creche";"Particular";0
3528205;2019;"Creche";"Estadual";0
3528205;2019;"Creche";"Municipal";61
3528205;2019;"Creche";"Particular";0
3528304;2019;"Creche";"Estadual";0
3528304;2019;"Creche";"Municipal";52
3528304;2019;"Creche";"Particular";0
3528403;2019;"Creche";"Estadual";0
3528403;2019;"Creche";"Municipal";939
3528403;2019;"Creche";"Particular";48
3528502;2019;"Creche";"Estadual";0
3528502;2019;"Creche";"Municipal";1211
3528502;2019;"Creche";"Particular";239
3528601;2019;"Creche";"Estadual";0
3528601;2019;"Creche";"Municipal";117
3528601;2019;"Creche";"Particular";16
3528700;2019;"Creche";"Estadual";0
3528700;2019;"Creche";"Municipal";44
3528700;2019;"Creche";"Particular";0
3528809;2019;"Creche";"Estadual";0
3528809;2019;"Creche";"Municipal";214
3528809;2019;"Creche";"Particular";15
3528858;2019;"Creche";"Estadual";0
3528858;2019;"Creche";"Municipal";72
3528858;2019;"Creche";"Particular";9
3528908;2019;"Creche";"Estadual";0
3528908;2019;"Creche";"Municipal";56
3528908;2019;"Creche";"Particular";0
3529005;2019;"Creche";"Estadual";0
3529005;2019;"Creche";"Municipal";4986
3529005;2019;"Creche";"Particular";1212
3529104;2019;"Creche";"Estadual";0
3529104;2019;"Creche";"Municipal";39
3529104;2019;"Creche";"Particular";0
3529203;2019;"Creche";"Estadual";0
3529203;2019;"Creche";"Municipal";382
3529203;2019;"Creche";"Particular";250
3529302;2019;"Creche";"Estadual";0
3529302;2019;"Creche";"Municipal";1504
3529302;2019;"Creche";"Particular";399
3529401;2019;"Creche";"Estadual";0
3529401;2019;"Creche";"Municipal";6485
3529401;2019;"Creche";"Particular";1963
3529500;2019;"Creche";"Estadual";0
3529500;2019;"Creche";"Municipal";144
3529500;2019;"Creche";"Particular";0
3529609;2019;"Creche";"Estadual";0
3529609;2019;"Creche";"Municipal";122
3529609;2019;"Creche";"Particular";0
3529658;2019;"Creche";"Estadual";0
3529658;2019;"Creche";"Municipal";51
3529658;2019;"Creche";"Particular";0
3529708;2019;"Creche";"Estadual";0
3529708;2019;"Creche";"Municipal";225
3529708;2019;"Creche";"Particular";40
3529807;2019;"Creche";"Estadual";0
3529807;2019;"Creche";"Municipal";207
3529807;2019;"Creche";"Particular";0
3529906;2019;"Creche";"Estadual";0
3529906;2019;"Creche";"Municipal";218
3529906;2019;"Creche";"Particular";4
3530003;2019;"Creche";"Estadual";0
3530003;2019;"Creche";"Municipal";77
3530003;2019;"Creche";"Particular";0
3530102;2019;"Creche";"Estadual";0
3530102;2019;"Creche";"Municipal";213
3530102;2019;"Creche";"Particular";96
3530201;2019;"Creche";"Estadual";0
3530201;2019;"Creche";"Municipal";320
3530201;2019;"Creche";"Particular";11
3530300;2019;"Creche";"Estadual";0
3530300;2019;"Creche";"Municipal";935
3530300;2019;"Creche";"Particular";273
3530409;2019;"Creche";"Estadual";0
3530409;2019;"Creche";"Municipal";152
3530409;2019;"Creche";"Particular";0
3530508;2019;"Creche";"Estadual";0
3530508;2019;"Creche";"Municipal";1164
3530508;2019;"Creche";"Particular";304
3530607;2019;"Creche";"Estadual";0
3530607;2019;"Creche";"Municipal";1591
3530607;2019;"Creche";"Particular";9823
3530706;2019;"Creche";"Estadual";0
3530706;2019;"Creche";"Municipal";988
3530706;2019;"Creche";"Particular";1542
3530805;2019;"Creche";"Estadual";0
3530805;2019;"Creche";"Municipal";1534
3530805;2019;"Creche";"Particular";616
3530904;2019;"Creche";"Estadual";0
3530904;2019;"Creche";"Municipal";93
3530904;2019;"Creche";"Particular";0
3531001;2019;"Creche";"Estadual";0
3531001;2019;"Creche";"Municipal";68
3531001;2019;"Creche";"Particular";0
3531100;2019;"Creche";"Estadual";0
3531100;2019;"Creche";"Municipal";845
3531100;2019;"Creche";"Particular";68
3531209;2019;"Creche";"Estadual";0
3531209;2019;"Creche";"Municipal";148
3531209;2019;"Creche";"Particular";0
3531308;2019;"Creche";"Estadual";0
3531308;2019;"Creche";"Municipal";937
3531308;2019;"Creche";"Particular";123
3531407;2019;"Creche";"Estadual";0
3531407;2019;"Creche";"Municipal";362
3531407;2019;"Creche";"Particular";83
3531506;2019;"Creche";"Estadual";0
3531506;2019;"Creche";"Municipal";351
3531506;2019;"Creche";"Particular";47
3531605;2019;"Creche";"Estadual";0
3531605;2019;"Creche";"Municipal";77
3531605;2019;"Creche";"Particular";0
3531704;2019;"Creche";"Estadual";0
3531704;2019;"Creche";"Municipal";59
3531704;2019;"Creche";"Particular";0
3531803;2019;"Creche";"Estadual";0
3531803;2019;"Creche";"Municipal";1545
3531803;2019;"Creche";"Particular";63
3531902;2019;"Creche";"Estadual";0
3531902;2019;"Creche";"Municipal";554
3531902;2019;"Creche";"Particular";63
3532009;2019;"Creche";"Estadual";0
3532009;2019;"Creche";"Municipal";163
3532009;2019;"Creche";"Particular";19
3532058;2019;"Creche";"Estadual";0
3532058;2019;"Creche";"Municipal";93
3532058;2019;"Creche";"Particular";0
3532108;2019;"Creche";"Estadual";0
3532108;2019;"Creche";"Municipal";80
3532108;2019;"Creche";"Particular";0
3532157;2019;"Creche";"Estadual";0
3532157;2019;"Creche";"Municipal";74
3532157;2019;"Creche";"Particular";0
3532207;2019;"Creche";"Estadual";0
3532207;2019;"Creche";"Municipal";194
3532207;2019;"Creche";"Particular";0
3532306;2019;"Creche";"Estadual";0
3532306;2019;"Creche";"Municipal";0
3532306;2019;"Creche";"Particular";0
3532405;2019;"Creche";"Estadual";0
3532405;2019;"Creche";"Municipal";389
3532405;2019;"Creche";"Particular";0
3532504;2019;"Creche";"Estadual";0
3532504;2019;"Creche";"Municipal";164
3532504;2019;"Creche";"Particular";0
3532603;2019;"Creche";"Estadual";0
3532603;2019;"Creche";"Municipal";154
3532603;2019;"Creche";"Particular";37
3532702;2019;"Creche";"Estadual";0
3532702;2019;"Creche";"Municipal";68
3532702;2019;"Creche";"Particular";0
3532801;2019;"Creche";"Estadual";0
3532801;2019;"Creche";"Municipal";212
3532801;2019;"Creche";"Particular";0
3532827;2019;"Creche";"Estadual";0
3532827;2019;"Creche";"Municipal";187
3532827;2019;"Creche";"Particular";0
3532843;2019;"Creche";"Estadual";0
3532843;2019;"Creche";"Municipal";48
3532843;2019;"Creche";"Particular";0
3532868;2019;"Creche";"Estadual";0
3532868;2019;"Creche";"Municipal";29
3532868;2019;"Creche";"Particular";0
3532900;2019;"Creche";"Estadual";0
3532900;2019;"Creche";"Municipal";204
3532900;2019;"Creche";"Particular";14
3533007;2019;"Creche";"Estadual";0
3533007;2019;"Creche";"Municipal";376
3533007;2019;"Creche";"Particular";61
3533106;2019;"Creche";"Estadual";0
3533106;2019;"Creche";"Municipal";53
3533106;2019;"Creche";"Particular";0
3533205;2019;"Creche";"Estadual";0
3533205;2019;"Creche";"Municipal";135
3533205;2019;"Creche";"Particular";0
3533254;2019;"Creche";"Estadual";0
3533254;2019;"Creche";"Municipal";137
3533254;2019;"Creche";"Particular";0
3533304;2019;"Creche";"Estadual";0
3533304;2019;"Creche";"Municipal";70
3533304;2019;"Creche";"Particular";0
3533403;2019;"Creche";"Estadual";0
3533403;2019;"Creche";"Municipal";1192
3533403;2019;"Creche";"Particular";176
3533502;2019;"Creche";"Estadual";0
3533502;2019;"Creche";"Municipal";485
3533502;2019;"Creche";"Particular";224
3533601;2019;"Creche";"Estadual";0
3533601;2019;"Creche";"Municipal";174
3533601;2019;"Creche";"Particular";44
3533700;2019;"Creche";"Estadual";0
3533700;2019;"Creche";"Municipal";158
3533700;2019;"Creche";"Particular";0
3533809;2019;"Creche";"Estadual";0
3533809;2019;"Creche";"Municipal";58
3533809;2019;"Creche";"Particular";0
3533908;2019;"Creche";"Estadual";0
3533908;2019;"Creche";"Municipal";1138
3533908;2019;"Creche";"Particular";350
3534005;2019;"Creche";"Estadual";0
3534005;2019;"Creche";"Municipal";102
3534005;2019;"Creche";"Particular";0
3534104;2019;"Creche";"Estadual";0
3534104;2019;"Creche";"Municipal";0
3534104;2019;"Creche";"Particular";96
3534203;2019;"Creche";"Estadual";0
3534203;2019;"Creche";"Municipal";143
3534203;2019;"Creche";"Particular";0
3534302;2019;"Creche";"Estadual";0
3534302;2019;"Creche";"Municipal";655
3534302;2019;"Creche";"Particular";344
3534401;2019;"Creche";"Estadual";0
3534401;2019;"Creche";"Municipal";14924
3534401;2019;"Creche";"Particular";4222
3534500;2019;"Creche";"Estadual";0
3534500;2019;"Creche";"Municipal";77
3534500;2019;"Creche";"Particular";0
3534609;2019;"Creche";"Estadual";0
3534609;2019;"Creche";"Municipal";444
3534609;2019;"Creche";"Particular";202
3534708;2019;"Creche";"Estadual";0
3534708;2019;"Creche";"Municipal";1464
3534708;2019;"Creche";"Particular";370
3534757;2019;"Creche";"Estadual";0
3534757;2019;"Creche";"Municipal";263
3534757;2019;"Creche";"Particular";0
3534807;2019;"Creche";"Estadual";0
3534807;2019;"Creche";"Municipal";123
3534807;2019;"Creche";"Particular";0
3534906;2019;"Creche";"Estadual";0
3534906;2019;"Creche";"Municipal";132
3534906;2019;"Creche";"Particular";67
3535002;2019;"Creche";"Estadual";0
3535002;2019;"Creche";"Municipal";298
3535002;2019;"Creche";"Particular";0
3535101;2019;"Creche";"Estadual";0
3535101;2019;"Creche";"Municipal";190
3535101;2019;"Creche";"Particular";0
3535200;2019;"Creche";"Estadual";0
3535200;2019;"Creche";"Municipal";98
3535200;2019;"Creche";"Particular";38
3535309;2019;"Creche";"Estadual";0
3535309;2019;"Creche";"Municipal";502
3535309;2019;"Creche";"Particular";38
3535408;2019;"Creche";"Estadual";0
3535408;2019;"Creche";"Municipal";330
3535408;2019;"Creche";"Particular";23
3535507;2019;"Creche";"Estadual";0
3535507;2019;"Creche";"Municipal";1177
3535507;2019;"Creche";"Particular";108
3535606;2019;"Creche";"Estadual";0
3535606;2019;"Creche";"Municipal";206
3535606;2019;"Creche";"Particular";14
3535705;2019;"Creche";"Estadual";0
3535705;2019;"Creche";"Municipal";104
3535705;2019;"Creche";"Particular";0
3535804;2019;"Creche";"Estadual";0
3535804;2019;"Creche";"Municipal";252
3535804;2019;"Creche";"Particular";179
3535903;2019;"Creche";"Estadual";0
3535903;2019;"Creche";"Municipal";119
3535903;2019;"Creche";"Particular";0
3536000;2019;"Creche";"Estadual";0
3536000;2019;"Creche";"Municipal";89
3536000;2019;"Creche";"Particular";16
3536109;2019;"Creche";"Estadual";0
3536109;2019;"Creche";"Municipal";106
